colum_000035_1,0.6686793,78.31759,21.495321,0.0,0.48305088,0.17638814,0.18038395,-0.0020850364,-0.0009756156,0.00024990004,0.5244881,0.18123916,-0.0018921132,-0.00027656843,0.0028506527,0.54472715,-0.0014706121,0.001176566,0.0010475565,0.3289901,0.0005153571,-0.00054373965,0.33830482,-0.0023188358,0.34132308,110
colum_000035_6,0.6686793,21.495321,78.31759,0.0,0.5244881,0.17638814,0.18123916,-0.0018921132,0.0028506527,-0.00027656843,0.48305088,0.18038395,-0.0020850364,0.00024990004,-0.0009756156,0.54472715,-0.0014706121,0.0010475565,0.001176566,0.3289901,-0.00054373965,0.0005153571,0.34132308,-0.0023188358,0.33830482,110
colum_000036_1,0.960437,60.54815,41.105083,0.0,1.2136267,0.50536686,0.51029104,0.00074905733,0.00045522788,-0.00018109262,1.217383,0.5109523,0.00059892563,0.00013822826,-0.00037227958,1.2386531,0.00034725538,0.00048658586,-0.00041681153,0.70659626,-0.00018899539,0.000120349934,0.7136668,0.0002991256,0.7142195,110
colum_000036_6,0.960437,41.105083,60.54815,0.0,1.217383,0.50536686,0.5109523,0.00059892563,-0.00037227958,0.00013822826,1.2136267,0.51029104,0.00074905733,-0.00018109262,0.00045522788,1.2386531,0.00034725538,-0.00041681153,0.00048658586,0.70659626,0.000120349934,-0.00018899539,0.7142195,0.0002991256,0.7136668,110
colum_000037_1,0.93547016,44.57121,40.14135,0.0,1.1210467,0.45685565,0.4685308,-0.00035474874,0.0002999621,-0.0003146511,1.1279678,0.47015595,-0.00051990786,-1.11919e-05,-0.0004426724,1.1849549,-0.0002425272,0.00035202032,-0.0010764671,0.65893805,-0.00043985888,-6.8438596e-05,0.67732286,-0.00016167478,0.6793623,110
colum_000037_6,0.93547016,40.14135,44.57121,0.0,1.1279678,0.45685565,0.47015595,-0.00051990786,-0.0004426724,-1.11919e-05,1.1210467,0.4685308,-0.00035474874,-0.0003146511,0.0002999621,1.1849549,-0.0002425272,-0.0010764671,0.00035202032,0.65893805,-6.8438596e-05,-0.00043985888,0.6793623,-0.00016167478,0.67732286,110
colum_000038_1,0.7722258,87.42044,83.52519,0.0,0.7302443,0.26656103,0.26821887,-0.003628223,-0.000117748474,3.898947e-05,0.7294771,0.26720133,-0.0014610414,0.00049686345,0.00028203454,0.73530596,-0.00028221917,-0.0008522125,-0.0006750637,0.45634001,3.7363207e-05,0.00059740717,0.45960182,-0.000575738,0.45750564,110
colum_000038_6,0.7722258,83.52519,87.42044,0.0,0.7294771,0.26656103,0.26720133,-0.0014610414,0.00028203454,0.00049686345,0.7302443,0.26821887,-0.003628223,3.898947e-05,-0.000117748474,0.73530596,-0.00028221917,-0.0006750637,-0.0008522125,0.45634001,0.00059740717,3.7363207e-05,0.45750564,-0.000575738,0.45960182,110
colum_000039_1,0.98592776,85.80554,43.80066,0.0,1.3028234,0.5526012,0.55309236,0.00017915413,9.003176e-05,1.9840201e-05,1.302265,0.5529232,0.00017431201,4.3656557e-05,9.4685665e-06,1.3042855,9.219163e-05,0.00012067466,2.3891776e-05,0.7487552,2.6065898e-05,4.7346784e-05,0.74938166,7.367576e-05,0.74914455,110
colum_000039_6,0.98592776,43.80066,85.80554,0.0,1.302265,0.5526012,0.5529232,0.00017431201,9.4685665e-06,4.3656557e-05,1.3028234,0.55309236,0.00017915413,1.9840201e-05,9.003176e-05,1.3042855,9.219163e-05,2.3891776e-05,0.00012067466,0.7487552,4.7346784e-05,2.6065898e-05,0.74914455,7.367576e-05,0.74938166,110
colum_000040_1,0.42827812,24.920485,24.654469,0.0,0.11665712,0.021811163,0.048503775,0.00059256057,-4.1767315e-05,-0.00169626,0.09391788,0.042242438,-0.000734954,0.0014912222,-0.0016443491,0.34219015,0.00012877342,0.0051736557,-0.012283631,0.03975582,-0.0027223658,0.0016385121,0.10876813,0.0006505466,0.08616749,110
